folder,start_frame,end_frame,label,commentary,username,source_file,duration_sec
2021.07.16.16.08.35_veh-35_00132_00784,1662,2245,Wait for the vehicle in front to merge itto the right lane and procced after. Stop behind the grey vehicle during the red light.,Both,giovanni,./staging/labels - Jose Tapia.csv,58.3
2021.10.06.19.27.33_veh-28_00805_01736,1336,2268,Stop for the school bus.  Stop for the pedestrians walking. Merge into the furtherest left turning lane. Turn left. Stop at the red light. Turn left at the intersection. Turn right at the crosswalk. ,Both,giovanni,./staging/labels - Jose Tapia.csv,93.2
2021.06.09.12.06.35_veh-35_00422_01112,1523,2470,Turn left at the intersection. Merge into the right lane. Enter the building toward the right. Stop outside the building. Drive further up and come to a stop. Look for oncoming vehicles before proceeding. Merge into the left lane.,Both,giovanni,./staging/labels - Jose Tapia.csv,94.7
2021.06.23.17.31.36_veh-16_00634_01421,1681,2379,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,69.8
2021.06.09.14.50.36_veh-26_01782_02044,82,288,Turn left at the intersection. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,20.6
2021.06.14.14.25.15_veh-26_02770_02830,122,290,Turn left at the intersection. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,16.8
2021.06.09.17.23.18_veh-38_03302_03414,210,522,Merge into the right lane. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,31.2
2021.06.09.17.23.18_veh-38_00609_00762,539,711,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,17.2
2021.10.11.08.31.07_veh-50_02360_02684,320,1088,Turn left at the intersection. Stop at the red light. Avoid the vehicle by slightly going right lane. ,Both,giovanni,./staging/labels - Jose Tapia.csv,76.8
2021.06.14.14.03.45_veh-38_00088_00769,601,1174,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,57.3
2021.10.11.07.47.13_veh-50_01513_02138,1634,2311,Turn left at the intersection. Stop at the red light. ,Both,giovanni,./staging/labels - Jose Tapia.csv,67.7
2021.07.09.02.42.50_veh-35_02651_02770,274,558,Wait for oncoming traffic and procced to turn left into a building. Enter the drop off zone.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,28.4
2021.08.17.17.17.01_veh-45_00762_01166,245,550,Wait for oncoming traffic and procced to make a left turn. Stop at the stop sign. Pull into the curb.,Both,giovanni,./staging/labels - Jose Tapia.csv,30.5
2021.08.17.18.44.32_veh-08_00586_00848,294,593,Look for oncoming traffic before merge back into the lane and procceding. Stop at the stop sign. Pull into the curb.,Both,giovanni,./staging/labels - Jose Tapia.csv,29.9
2021.07.16.00.51.05_veh-17_00023_01331,1626,1953,Make a stop at the red light ahead. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,32.7
2021.06.09.11.54.15_veh-12_02734_02946,199,430,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,23.1
2021.06.09.18.23.43_veh-35_01232_01405,23,814,Merge into the right most lane. Merge into the right turning section. Look for oncoming traffic and turn right. ,Both,giovanni,./staging/labels - Jose Tapia.csv,79.1
2021.06.09.17.23.18_veh-38_02094_02305,406,700,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,29.4
2021.06.09.12.39.51_veh-26_03409_03722,1134,1294,Make a stop at the red light ahead. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,16.0
2021.06.09.11.54.15_veh-12_00270_00339,47,205,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,15.8
2021.10.06.17.43.07_veh-28_00016_00291,473,691,Let the car ahead merge into the lane and stop for the red light.,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,21.8
2021.08.17.14.45.12_veh-42_00542_00803,331,1282,Stop at the stop sign. Look for oncoming traffic and turn left. Merge into the left lane and stop at the upcoming traffic light. Stop at the stop sign. Turn left. ,Both,giovanni,./staging/labels - Jose Tapia.csv,95.1
2021.10.06.17.08.46_veh-28_00127_00428,124,1176,Stop at the stop sign and turn right. Stop at the upcoming stop sign and turn left. Turn left at the next intersection. Merge into the left lane. Stop at the red light. ,Both,giovanni,./staging/labels - Jose Tapia.csv,105.2
2021.06.14.14.03.45_veh-38_05222_05347,349,509,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,16.0
2021.06.23.20.43.31_veh-16_00803_02194,501,1464,Stop for the red light. Follow the black vehicle.,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,96.3
2021.06.14.11.44.56_veh-35_01145_01297,503,735,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,23.2
2021.08.17.18.13.38_veh-45_00151_00387,994,1167,Make a stop at the red light. ,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,17.3
2021.09.15.11.49.23_veh-28_00280_00506,950,1110,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,16.0
2021.10.01.17.52.06_veh-28_00098_00211,213,443,Merge into the right lane to avoid the vehicle turning left and continue.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,23.0
2021.06.09.14.58.55_veh-35_03811_03916,126,458,Merge into the left lane. Stop for the upcoming stop sign. Yield to traffic and then turn left. ,Both,giovanni,./staging/labels - Jose Tapia.csv,33.2
2021.06.09.11.54.15_veh-12_00689_01229,1215,1877,Merge into the right lane. Make a stop for the upcoming red traffic light. ,Both,giovanni,./staging/labels - Jose Tapia.csv,66.2
2021.06.23.14.06.20_veh-26_01563_02494,632,867,Merge into the upmost right lane.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,23.5
2021.07.09.15.53.28_veh-38_04273_04767,1824,2185,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,36.1
2021.08.17.16.48.45_veh-43_01837_02038,219,444,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,22.5
2021.06.09.17.37.09_veh-12_01386_01454,34,310,Make a stop for the pedestrians walking and red traffic light. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,27.6
2021.06.14.13.28.41_veh-12_05269_05369,185,343,Stop at the red light.,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,15.8
2021.10.06.18.52.07_veh-28_00442_00578,502,658,After the right turn merge into the left lane. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,15.6
2021.06.23.14.06.20_veh-26_01563_02494,919,1498,After the right turn continue going straight. Enter the drop off zone and merge to the most right lane. Stop. Look for oncoming traffic before leaving and merging into the left lane. ,Both,giovanni,./staging/labels - Jose Tapia.csv,57.9
2021.06.14.18.42.45_veh-12_00968_01052,14,199,Slow down and merge into the right lane behind the gray vehicle. Stop behind a white vehicle during the red light.,Both,giovanni,./staging/labels - Jose Tapia.csv,18.5
2021.07.09.01.37.16_veh-26_04675_04767,258,443,Stop for the people walking on the crosswalk. Stop for the upcoming red traffic light. ,Both,giovanni,./staging/labels - Jose Tapia.csv,18.5
2021.10.01.17.52.06_veh-28_00098_00211,61,244,Stop at the yield sign and continue once the oncoming vehicles passed. Merge into the left lane.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,18.3
2021.10.01.17.52.06_veh-28_01141_01264,101,518,Make a stop at the stop sign. Turn left. At the upcoming stop sign make a stop. Turn right. ,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,41.7
2021.06.14.11.44.56_veh-35_01983_02053,150,327,Merge right into the most right turning lane. Turn right.  ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,17.7
2021.09.15.13.12.49_veh-39_00022_00104,23,222,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,19.9
2021.08.17.17.17.01_veh-45_01207_01417,401,821,At the intersection make a righ turn. After the traffic light merge into the left lane. Merge into the left turning lane and make a stop during the red light.,Both,giovanni,./staging/labels - Jose Tapia.csv,42.0
2021.06.09.17.23.18_veh-38_02450_02515,110,294,Make a right turn once the people finished crossing. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,18.4
2021.07.09.02.42.50_veh-35_00038_02629,434,816,Make a left turn at the intersection. Stop for the pedestrians crossing. Merge into the most left lane. Make a stop at the upcoming stop sign.,Both,giovanni,./staging/labels - Jose Tapia.csv,38.2
2021.08.17.17.17.01_veh-45_01207_01417,223,474,Turn left. Take a slight right and stop at the curb. Look for oncoming traffic and merge back into the lane. Stop during the red light.,Both,giovanni,./staging/labels - Jose Tapia.csv,25.1
2021.07.16.16.01.30_veh-38_03893_05253,1714,2167,Enter the diamond seven star taxi services. Merge into the drop off zone. Look for oncoming vehicles before going back into the lane.  Make a stop at the stop sign. ,Both,giovanni,./staging/labels - Jose Tapia.csv,45.3
2021.08.17.13.15.12_veh-45_00565_00643,92,360,Make a stop at the upcoming stop sign. Turn right at the intersection. ,Both,giovanni,./staging/labels - Jose Tapia.csv,26.8
2021.06.23.14.06.20_veh-26_02505_02775,969,1206,Merge into the most right lane. Turn into the right turning section and turn right. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,23.7
2021.06.09.12.51.31_veh-35_03371_03476,155,399,Go a little ahead and stop behind a black vehicle at the drop off zone.,Ambiguous,giovanni,./staging/labels - Jose Tapia.csv,24.4
2021.06.14.13.28.41_veh-12_02845_03153,1328,1495,Stop for the incoming red light. ,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,16.7
2021.08.17.16.48.45_veh-43_02693_03062,1270,1450,Stop at the upcoming stop sign. Stop at the curb side. Look for oncoming vehicles before merging back into the lane.,Both,giovanni,./staging/labels - Jose Tapia.csv,18.0
2021.06.14.16.32.09_veh-35_00100_00272,105,350,Turn left at the intersection and merge into the right lane.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,24.5
2021.06.14.17.26.26_veh-38_05760_05896,214,630,Megre into the right lane behind the yellow vehice. Make a stop for the red traffic light.  ,Both,giovanni,./staging/labels - Jose Tapia.csv,41.6
2021.07.16.00.51.05_veh-17_01352_01901,1011,2162,Stop at the red light. Make another stop at the upcoming red traffic light. Stop again at the next red traffic light. Stop behind the white vehicle.,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,115.1
2021.06.14.13.27.42_veh-35_01025_01086,38,194,Yield to the vehicles crossing and turn right into the building.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,15.6
2021.10.06.14.31.13_veh-28_00014_00079,30,224,Stop for the stop sign. Turn right. ,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,19.4
2021.06.14.11.44.56_veh-35_01983_02053,138,342,Merge into the right turning lane. Turn right. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,20.4
2021.06.23.20.43.31_veh-16_00238_00577,1117,1622,Make a stop for the upcoming red light. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,50.5
2021.07.16.16.08.35_veh-35_00132_00784,1465,2379,Wait for the grey vehicle in front to pass and merge into the right lane. Stop for the red traffic light. ,Both,giovanni,./staging/labels - Jose Tapia.csv,91.4
2021.07.09.20.59.12_veh-38_01853_02043,655,932,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,27.7
2021.07.09.23.23.48_veh-26_02228_04624,2077,2338,Stop for the red light. ,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,26.1
2021.06.09.14.03.17_veh-12_03344_03461,374,527,Turn left at the intersection.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,15.3
2021.07.16.16.01.30_veh-38_05274_05744,554,1054,Merge on the left lane. Turn left at the intersection. Stop at the next traffic light. Switch to the left lane and stop for the red traffic light. Follow the white vehicle. ,Both,giovanni,./staging/labels - Jose Tapia.csv,50.0
2021.06.23.16.52.00_veh-26_00038_00602,113,407,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,29.4
2021.09.15.14.27.22_veh-39_01166_01252,65,365,Merge into the left lane. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,30.0
2021.10.01.15.32.11_veh-28_00025_00097,49,279,Stop at the stop sign. Turn right. Move to the left to avoid the trailer. ,Both,giovanni,./staging/labels - Jose Tapia.csv,23.0
2021.06.09.14.50.36_veh-26_05825_05901,82,309,Merge into the right lane and wait for the pedestrians to finish walking. Turn right. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,22.7
2021.08.17.13.15.12_veh-45_00565_00643,46,254,Turn right. Make a stop at the stop sign. ,Both,giovanni,./staging/labels - Jose Tapia.csv,20.8
2021.08.17.16.48.45_veh-43_00936_01035,42,367,Make a stop at the stop sign and turn right. At the next upcoming stop sign make a stop and turn left. Stop at the upcoming red traffic light. ,Both,giovanni,./staging/labels - Jose Tapia.csv,32.5
2021.09.15.15.34.53_veh-28_01303_01395,99,299,Make a stop at the stop sign and turn right. Follow the trailer. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,20.0
2021.06.09.11.54.15_veh-12_03917_04069,217,433,Make a stop during the red light. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,21.6
2021.10.11.07.12.18_veh-50_00211_00304,192,342,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,15.0
2021.07.16.00.24.14_veh-38_01447_01621,217,564,Wait for the pedestrians before making a right turn.,Ambiguous,giovanni,./staging/labels - Jose Tapia.csv,34.7
2021.06.09.12.39.51_veh-26_04374_04513,32,274,Merge one lane over into the right side.,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,24.2
2021.06.09.14.03.17_veh-12_02495_02573,117,345,Follow the grey vehicle. ,Ambiguous,giovanni,./staging/labels - Jose Tapia.csv,22.8
2021.05.12.22.00.38_veh-35_00005_00118,94,340,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,24.6
2021.06.14.13.28.41_veh-12_04719_04892,464,690,At the intersection make a left turn. At the next red traffic light. ,Both,giovanni,./staging/labels - Jose Tapia.csv,22.6
2021.08.17.15.02.08_veh-45_02452_02521,104,255,Turn right. Pull over in front of a gate and stop.,Both,giovanni,./staging/labels - Jose Tapia.csv,15.1
2021.08.17.18.13.38_veh-45_00410_00618,724,874,Make a stop at the stop sign. At the upcoming red traffic light make a stop.,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,15.0
2021.06.09.14.03.17_veh-12_02213_02304,97,350,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,25.3
2021.06.14.18.33.41_veh-35_01363_01636,1026,1242,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,21.6
2021.06.23.21.56.29_veh-35_00220_00936,458,1414,Make a stop during the red light. At the next traffic light make a stop for the red light. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,95.6
2021.09.15.14.00.15_veh-28_00420_00578,115,659,Come to a stop at the red light. Turn left at the intersection. Stop at the upcoming traffic light. Turn right. ,Both,giovanni,./staging/labels - Jose Tapia.csv,54.4
2021.05.12.19.36.12_veh-35_01179_01278,337,488,,Non-Referential,giovanni,./staging/labels - Jose Tapia.csv,15.1
2021.06.23.16.54.19_veh-35_01603_03271,2344,2526,Merge into the left lane. ,Dynamic Referential,giovanni,./staging/labels - Jose Tapia.csv,18.2
2021.08.17.15.02.08_veh-45_02003_02086,210,365,Stop at the red light. ,Static Referential,giovanni,./staging/labels - Jose Tapia.csv,15.5
2021.06.09.18.23.43_veh-35_05198_05504,451,1252,Merge into the most right lane. Merge into the right turning lane. Look for oncoming traffic before making a right turn. Merge one lane to left to pass the white vehicle. Enter the drop off zone.,Both,giovanni,./staging/labels - Jose Tapia.csv,80.1
